type,contextAware,rate_in_list,distance,duration,weather,rating,gender,age,mood,accepted
0,1,4,982,234,1,4.1,1,41,4,0
8,1,5,877,204,1,4.9,1,41,3,0
0,1,8,2212,314,1,4.5,0,29,2,1
0,1,0,2561,442,1,5,0,29,6,0
0,1,1,2457,488,0,3,0,29,1,0
0,1,2,1264,226,1,5,0,29,5,0
0,1,3,1729,259,1,4.1,0,29,4,0
0,1,4,1780,399,0,4,0,29,3,0
0,1,5,2552,481,1,5,0,29,5,0
0,1,6,2051,419,0,4.1,0,29,3,0
0,1,7,2430,543,1,2.4,0,29,2,0
30,0,0,114,36,1,5,0,19,2,1
0,1,0,3776,450,1,4.6,0,32,2,1
30,0,0,627,168,1,5,0,26,2,1
0,1,5,3763,478,1,4.1,0,28,0,1
0,1,0,1528,370,1,3.5,0,28,6,0
0,1,1,1234,303,1,4,0,28,1,0
0,1,2,3696,474,1,5,0,28,5,0
0,1,3,3763,478,0,4.1,0,28,5,0
0,1,4,3763,478,1,4.1,0,28,5,0
28,0,0,1385,286,1,5,1,30,5,1
0,1,5,2731,402,1,5,0,27,4,1
0,1,0,989,167,1,4.1,0,27,4,0
0,1,1,12105,1099,1,4.1,0,27,4,0
0,1,2,2448,411,1,4.1,0,27,4,0
32,1,3,4093,475,1,5,0,27,4,0
0,1,4,2982,411,0,5,0,27,4,0
8,1,5,1100,168,1,4,0,10,2,1
0,1,0,466,60,1,4.1,0,10,2,0
30,1,1,545,77,1,4,0,10,2,0
0,1,2,649,93,1,5,0,10,2,0
0,1,3,1625,197,1,4.7,0,10,2,0
30,1,4,1662,209,1,4.2,0,10,2,0
32,0,0,182,58,1,5,1,17,6,1
0,1,7,117,15,1,4.1,0,31,0,1
0,1,0,1367,252,1,4.1,0,31,0,0
0,1,1,1947,351,1,4.1,0,31,0,0
30,1,2,2988,343,1,4,0,31,0,0
0,1,3,2790,318,1,3,0,31,0,0
0,1,4,2877,435,1,4.1,0,31,0,0
0,1,5,3314,373,1,4.1,0,31,0,0
29,1,6,242,57,1,2.3,0,31,0,0
30,1,4,1115,174,1,5,0,41,2,1
0,1,0,116,57,1,5,0,41,2,0
0,1,1,470,97,1,4.1,0,41,2,0
0,1,2,1572,239,1,4.1,0,41,2,0
0,1,3,1438,218,1,5,0,41,2,0
32,1,4,545,155,0,4.1,0,34,4,1
0,1,0,681,150,0,5,0,34,4,0
0,1,1,558,135,1,4.1,0,34,4,0
0,1,2,562,137,0,4.1,0,34,4,0
8,1,3,1426,265,1,4.4,0,34,4,0
6,1,5,1612,195,1,5,1,15,4,1
0,1,0,6852,498,1,4.1,1,15,4,0
0,1,1,5326,520,0,4,1,15,4,0
0,1,2,2751,242,1,3.7,1,15,4,0
29,1,3,1659,204,1,4,1,15,4,0
0,1,4,2968,485,1,4.1,1,15,4,0
23,0,0,1074,361,0,4.4,0,17,2,1
30,0,0,1134,148,1,3.9,0,21,3,1
8,0,0,2164,314,1,4.1,0,26,6,1
0,1,6,3664,574,1,5,0,34,0,1
0,1,0,3504,558,1,2.2,0,34,2,0
0,1,1,205,68,1,4,0,34,0,0
30,1,2,3253,506,1,4.1,0,34,1,0
0,1,3,3349,548,1,4.1,0,34,1,0
0,1,4,3865,639,1,4.1,0,34,1,0
0,1,5,1379,314,1,4.1,0,34,3,0
30,0,0,1086,314,1,4.2,0,16,4,1
0,1,3,1629,306,1,4.3,0,16,0,1
0,1,0,3169,528,0,3.9,0,16,0,0
30,1,1,3065,418,1,3.8,0,16,0,0
1,1,2,1966,357,1,3.7,0,16,0,0
24,0,0,1013,143,1,5,0,28,3,1
0,1,5,3288,576,1,5,0,27,6,1
0,1,0,4392,708,0,4.3,0,27,3,0
0,1,1,1349,280,1,4,0,27,2,0
0,1,2,1352,280,1,5,0,27,4,0
0,1,3,1489,326,1,3,0,27,0,0
0,1,4,1325,273,1,4.1,0,27,0,0
29,0,0,1078,201,1,4.1,1,25,4,1
0,1,5,15580,1221,0,5,0,16,6,1
0,1,0,16301,1234,1,5,0,16,6,0
0,1,1,16166,1273,1,4.1,0,16,6,0
0,1,2,16276,1215,1,4.1,0,16,6,0
0,1,3,15756,1169,1,4.1,0,16,6,0
32,1,4,18101,1282,1,2.8,0,16,6,0
0,1,5,2786,565,1,4.1,0,27,2,1
0,1,0,4312,589,1,4,0,27,2,0
0,1,1,4959,652,1,3.7,0,27,2,0
0,1,2,6449,890,1,4,0,27,2,0
0,1,3,5487,742,1,3.8,0,27,2,0
0,1,4,3458,784,1,4,0,27,2,0
0,1,5,3465,560,1,4.1,0,20,2,1
8,1,0,3688,610,1,4.4,0,20,2,0
0,1,1,2525,418,1,3,0,20,2,0
30,1,2,1593,283,1,4.2,0,20,2,0
0,1,3,1738,311,0,1,0,20,2,0
0,1,4,1628,276,1,4.1,0,20,2,0
29,0,0,766,96,1,4.2,0,27,4,1
30,0,0,73,25,1,3,0,19,4,1
30,1,5,2821,407,1,3.8,0,15,5,1
0,1,0,1537,260,1,4.7,0,15,5,0
0,1,1,1547,278,1,3.5,0,15,1,0
0,1,2,1991,370,1,3.4,0,15,2,0
0,1,3,1749,283,1,4.1,0,15,5,0
21,1,4,2405,421,1,4.1,0,15,2,0
29,0,0,2658,728,1,4,0,11,4,1
0,1,7,2057,427,1,5,0,27,0,1
32,1,0,314,95,1,4.1,0,27,0,0
0,1,1,485,156,0,4.8,0,27,0,0
30,1,2,1838,378,1,4.1,0,27,0,0
0,1,3,1028,211,1,2,0,27,0,0
30,1,4,1963,407,1,3.7,0,27,0,0
0,1,5,1211,264,0,4.1,0,27,0,0
0,1,6,1660,327,1,3.5,0,27,0,0
30,0,1,1229,307,1,5,0,37,5,1
30,0,0,363,130,1,3.6,0,37,5,0
30,1,3,1179,266,1,4.1,0,15,2,1
0,1,0,1398,315,1,5,0,15,2,0
0,1,1,1716,392,1,4.2,0,15,2,0
0,1,2,267,89,1,2,0,15,2,0
14,1,7,5467,742,1,2.5,0,22,2,1
18,1,0,5367,718,1,4.2,0,22,2,0
0,1,1,3540,469,1,4.3,0,22,2,0
0,1,2,1655,284,1,4.1,0,22,2,0
0,1,3,7350,771,0,4.1,0,22,2,0
16,1,4,1572,334,1,3.3,0,22,2,0
0,1,5,5349,695,1,4.1,0,22,2,0
8,1,6,4011,521,1,3.2,0,22,2,0
30,0,0,702,134,1,4.1,1,40,0,1
8,0,0,4205,411,1,4.1,0,16,2,1
30,0,0,1052,267,0,4.1,0,48,4,1
0,1,2,1787,347,1,4.1,0,26,1,1
0,1,0,3737,467,0,4.1,0,26,6,0
29,1,1,2186,356,1,3.9,0,26,4,0
0,1,6,5136,526,1,4.1,1,35,2,1
0,1,0,5905,673,1,4.2,1,35,2,0
0,1,1,7910,783,1,2.6,1,35,2,0
0,1,2,6418,628,1,4.1,1,35,2,0
30,1,3,6381,757,1,3.8,1,35,2,0
30,1,4,758,157,1,4,1,35,2,0
0,1,5,5682,569,0,4.1,1,35,2,0
0,1,4,854,117,1,4.1,0,39,2,1
0,1,0,1450,243,1,4.3,0,39,2,0
0,1,1,2257,366,1,4.8,0,39,2,0
0,1,2,498,107,1,3.8,0,39,2,0
24,1,3,906,252,1,5,0,39,2,0
0,1,5,1977,374,1,2,1,31,2,1
0,1,0,2823,429,1,5,1,31,2,0
0,1,1,3599,423,1,4.1,1,31,2,0
0,1,2,1528,296,1,3.3,1,31,2,0
0,1,3,1814,352,0,2.7,1,31,2,0
0,1,4,1842,384,1,5,1,31,2,0
0,1,5,1934,373,1,4.5,0,15,2,1
0,1,0,1580,361,1,5,0,15,2,0
0,1,1,1621,205,1,3.9,0,15,2,0
0,1,2,1698,353,1,4.1,0,15,2,0
29,1,3,2562,322,1,3.7,0,15,2,0
0,1,4,3199,517,1,2.5,0,15,2,0
17,0,0,1087,342,1,5,0,29,5,1
14,1,8,2560,304,1,5,0,40,0,1
0,1,0,2558,241,1,4.1,0,40,0,0
0,1,1,2569,243,1,5,0,40,0,0
0,1,2,1972,192,1,5,0,40,0,0
0,1,3,2965,288,1,4.8,0,40,0,0
0,1,4,2218,212,1,5,0,40,0,0
0,1,5,734,66,1,4.1,0,40,0,0
0,1,6,3089,290,1,4.1,0,40,0,0
0,1,7,2007,319,1,5,0,40,0,0
30,0,0,798,168,1,3.8,0,19,4,1
29,0,0,772,204,1,5,0,37,5,1
14,1,2,2248,294,1,5,0,18,2,1
0,1,0,1431,155,1,3,0,18,2,0
0,1,1,1900,218,1,5,0,18,2,0
0,1,7,1486,206,1,5,0,25,6,1
0,1,0,201,38,1,5,0,25,4,0
30,1,1,586,103,1,3.7,0,25,4,0
0,1,2,938,126,1,4.1,0,25,0,0
0,1,3,939,126,0,3,0,25,4,0
0,1,4,1316,237,1,3,0,25,6,0
0,1,5,6487,781,1,4.1,0,25,1,0
0,1,6,2220,412,1,4,0,25,2,0
30,0,0,2510,271,1,4.8,0,19,4,1
30,0,0,4934,579,0,3.3,0,20,1,1
29,0,0,1854,297,1,4.3,0,26,5,1
0,1,2,1454,342,1,3,0,20,4,1
30,1,0,4169,717,1,5,0,20,4,0
0,1,1,945,222,1,4,0,20,4,0
0,1,9,1438,187,1,4.1,0,28,4,1
30,1,0,277,53,1,3.6,0,28,6,0
0,1,1,430,53,1,5,0,28,0,0
30,1,2,363,79,1,3.3,0,28,3,0
0,1,3,833,166,1,4.3,0,28,4,0
0,1,4,1067,222,1,4.3,0,28,5,0
30,1,5,788,101,1,3.2,0,28,6,0
0,1,6,973,155,1,5,0,28,5,0
0,1,7,968,198,1,4.7,0,28,5,0
0,1,8,988,229,1,3.7,0,28,6,0
30,0,0,318,77,1,4,1,41,2,1
0,1,5,1229,281,0,4.1,0,14,6,1
0,1,0,869,211,1,4.3,0,14,6,0
0,1,1,1130,306,1,3.6,0,14,6,0
0,1,2,772,204,0,3.7,0,14,6,0
0,1,3,1190,298,1,4.1,0,14,6,0
0,1,4,1060,254,1,3.7,0,14,6,0
30,0,0,802,259,1,3.3,0,33,6,1
18,0,0,919,183,1,3.5,0,35,2,1
30,0,0,1197,236,1,4.5,0,23,2,1
32,1,1,738,161,1,2.8,0,63,4,1
0,1,0,219,44,1,4.1,0,63,4,0
0,1,6,1267,295,1,4.1,0,26,5,1
0,1,0,2072,389,1,3.8,0,26,1,0
0,1,1,1302,300,1,4,0,26,5,0
0,1,2,445,115,1,4.1,0,26,6,0
32,1,3,535,120,1,4.1,0,26,0,0
0,1,4,687,213,1,4,0,26,4,0
0,1,5,754,188,0,4.1,0,26,4,0
0,1,4,673,189,1,4.1,0,16,2,1
30,1,0,805,212,1,3.5,0,16,2,0
30,1,1,1422,268,1,3.6,0,16,2,0
0,1,2,1153,226,1,4,0,16,2,0
0,1,3,1148,225,1,4.1,0,16,2,0
14,0,0,540,172,1,4.1,1,21,0,1
0,1,8,2707,420,1,3,1,16,6,1
0,1,0,692,114,1,5,1,16,6,0
30,1,1,394,76,1,4.3,1,16,6,0
0,1,2,407,59,1,4,1,16,6,0
30,1,3,1889,339,1,4.5,1,16,6,0
30,1,4,1753,314,1,4.6,1,16,6,0
30,1,5,1748,313,1,4.5,1,16,6,0
30,1,6,1854,296,1,4.3,1,16,6,0
30,1,7,2214,343,1,4.3,1,16,6,0
8,0,0,674,149,1,4.1,0,18,3,1
29,0,0,2622,305,1,4.8,0,18,2,1
0,1,3,1038,328,1,4.1,0,37,2,1
0,1,0,1582,431,1,4.2,0,37,2,0
0,1,1,671,215,1,1,0,37,2,0
0,1,2,1068,306,1,4.1,0,37,2,0
30,0,0,855,165,1,5,0,24,2,1
0,1,3,1287,251,1,4.1,1,16,0,1
0,1,0,811,245,1,4,1,16,4,0
0,1,1,3389,455,1,4.1,1,16,3,0
0,1,2,2546,546,1,3.9,1,16,1,0
0,1,7,2230,380,1,3.3,0,14,2,1
30,1,0,2729,435,1,4.1,0,14,2,0
8,1,1,3115,501,1,4.1,0,14,2,0
0,1,2,836,123,1,4,0,14,2,0
29,1,3,1553,220,1,4.7,0,14,2,0
30,1,4,2276,309,1,3.9,0,14,2,0
8,1,5,1359,253,1,3,0,14,2,0
30,1,6,2451,339,1,3.9,0,14,2,0
30,0,0,904,189,1,4.1,0,26,1,1
31,0,1,470,129,1,5,0,18,0,1
8,0,0,469,128,0,4.5,0,18,5,0
0,1,6,590,184,1,4.1,0,28,2,1
0,1,0,1601,470,1,5,0,28,2,0
16,1,1,208,79,1,1,0,28,2,0
0,1,2,349,115,1,4.1,0,28,2,0
32,1,3,396,129,1,4.1,0,28,2,0
28,1,4,466,146,1,4.1,0,28,2,0
0,1,5,528,164,1,4.1,0,28,2,0
0,1,2,371,103,1,4.1,0,16,5,1
0,1,0,764,158,1,1,0,16,5,0
0,1,1,831,171,1,4.1,0,16,5,0
30,0,0,1798,357,1,2.8,0,18,6,1
0,1,6,5991,597,1,3,0,22,6,1
0,1,0,2810,647,1,5,0,22,6,0
0,1,1,2590,546,1,2,0,22,6,0
0,1,2,2620,596,1,5,0,22,6,0
0,1,3,1552,193,1,2,0,22,6,0
18,1,4,2376,263,0,5,0,22,6,0
0,1,5,2408,523,1,4.1,0,22,6,0
0,1,4,1661,393,1,4.1,0,35,2,1
0,1,0,1869,412,1,3.2,0,35,2,0
0,1,1,928,233,1,4,0,35,2,0
32,1,2,421,87,1,4.1,0,35,2,0
0,1,3,1894,350,1,4.1,0,35,2,0
0,1,5,2057,531,1,5,0,48,3,1
0,1,0,2683,604,0,4.5,0,48,4,0
0,1,1,2258,522,1,5,0,48,1,0
30,1,2,1734,487,1,5,0,48,3,0
0,1,3,2182,569,1,4.1,0,48,2,0
30,1,4,3847,791,1,3.6,0,48,1,0
31,0,0,1080,322,1,4.1,1,22,6,1
8,0,0,490,40,1,4.1,0,24,6,1
30,0,0,405,145,1,4,0,32,2,1
0,1,5,973,179,1,4.1,1,20,6,1
0,1,0,1335,231,1,3.4,1,20,6,0
0,1,1,1418,254,1,3.4,1,20,6,0
0,1,2,623,104,1,5,1,20,6,0
0,1,3,369,106,1,4.1,1,20,6,0
8,1,4,1445,241,1,5,1,20,6,0
0,1,5,1834,362,1,4.1,0,19,4,1
0,1,0,694,195,1,4.1,0,19,4,0
32,1,1,1721,358,1,4.1,0,19,4,0
0,1,2,1582,357,0,3,0,19,4,0
14,1,3,1755,406,0,2.7,0,19,4,0
0,1,4,1678,407,1,5,0,19,4,0
0,1,8,436,92,1,4.1,0,17,2,1
0,1,0,662,128,1,4.1,0,17,2,0
0,1,1,1319,124,1,4.1,0,17,2,0
0,1,2,1837,223,1,4.5,0,17,2,0
0,1,3,7279,733,1,4.5,0,17,2,0
0,1,4,5337,718,1,4.1,0,17,2,0
0,1,5,5400,722,1,4.1,0,17,2,0
0,1,6,1842,237,1,1,0,17,2,0
0,1,7,2683,305,1,4.1,0,17,2,0
0,1,3,934,222,1,4.1,0,39,2,1
0,1,0,286,88,1,4,0,39,2,0
0,1,1,458,106,1,3.7,0,39,2,0
0,1,2,595,181,1,5,0,39,2,0
29,0,0,1679,219,1,3.9,0,35,2,1
30,0,0,3191,337,1,5,0,39,0,1
29,0,0,1749,293,1,4,0,17,0,1
0,1,3,2241,331,1,3.5,1,20,2,1
32,1,0,391,89,1,5,1,20,6,0
0,1,1,837,217,1,4.7,1,20,2,0
16,1,2,743,211,1,4.7,1,20,5,0
30,1,5,1130,269,1,5,1,23,6,1
0,1,0,416,106,1,4,1,23,6,0
0,1,1,853,162,1,4.4,1,23,6,0
0,1,2,893,141,1,4.1,1,23,6,0
0,1,3,809,140,1,5,1,23,6,0
0,1,4,1165,217,1,4.1,1,23,6,0
30,0,0,452,160,1,2.8,0,28,1,1
30,0,0,1705,235,1,4,0,18,1,1
30,0,0,244,68,1,4.6,0,16,1,1
0,1,8,2470,368,1,4.1,0,18,2,1
0,1,0,2479,365,1,5,0,18,3,0
16,1,1,486,101,0,4.1,0,18,3,0
0,1,2,508,109,1,4.1,0,18,3,0
0,1,3,456,98,0,4.1,0,18,4,0
0,1,4,499,110,1,4.1,0,18,6,0
0,1,5,2252,318,1,2,0,18,6,0
0,1,6,2478,365,1,5,0,18,1,0
0,1,7,2402,349,1,1,0,18,4,0
30,0,0,1015,127,0,4.1,1,22,5,1
0,1,3,1273,214,1,3.9,0,30,0,1
0,1,0,1458,371,1,3.2,0,30,4,0
0,1,1,1093,235,1,4.1,0,30,5,0
0,1,2,1949,425,1,3.8,0,30,2,0
19,0,0,328,108,1,5,0,49,6,1
0,1,4,374,84,1,4.1,0,16,1,1
0,1,0,990,179,1,5,0,16,5,0
0,1,1,801,156,1,4.4,0,16,6,0
0,1,2,252,43,1,4.1,0,16,3,0
0,1,3,312,70,1,5,0,16,4,0
28,0,0,23573,1358,1,4.1,0,31,1,1
0,1,6,1815,235,1,5,0,17,3,1
0,1,0,1759,228,1,4.1,0,17,5,0
0,1,1,5082,459,1,5,0,17,2,0
0,1,2,6030,525,1,4.1,0,17,0,0
14,1,3,1107,74,1,5,0,17,2,0
0,1,4,5440,481,1,4.1,0,17,3,0
0,1,5,1358,127,0,5,0,17,6,0
30,0,0,1670,223,1,3.8,0,18,0,1
0,1,6,741,154,1,5,1,17,1,1
0,1,0,545,156,1,4.1,1,17,2,0
0,1,1,1107,230,0,2.7,1,17,4,0
0,1,2,3258,402,1,4.1,1,17,0,0
0,1,3,2478,377,1,4,1,17,5,0
32,1,4,3165,403,1,3.8,1,17,3,0
29,1,5,3187,315,1,3.8,1,17,0,0
14,1,8,1528,291,1,4.1,1,26,6,1
14,1,6,1354,246,1,4.1,1,26,6,0
30,1,7,1423,257,1,3.7,1,26,6,0
8,0,0,477,113,1,4.5,0,23,5,1
14,1,5,383,91,1,4.1,0,26,4,1
0,1,0,1353,440,1,4.4,0,26,4,0
0,1,1,536,143,1,3.6,0,26,4,0
0,1,2,422,106,1,4.1,0,26,4,0
0,1,3,377,114,0,3.9,0,26,4,0
0,1,4,1402,434,1,3,0,26,4,0
30,0,0,938,215,1,3,0,20,6,1
8,0,0,4532,661,1,4.2,0,28,5,1
8,1,5,1304,286,1,2.6,0,19,4,1
30,1,0,938,139,1,3.9,0,19,4,0
8,1,1,1368,251,1,4.9,0,19,4,0
0,1,2,1224,232,1,4.1,0,19,4,0
0,1,3,1260,228,1,3,0,19,4,0
0,1,4,1508,270,1,4.3,0,19,4,0
30,0,0,313,77,1,4.6,0,18,5,1
29,0,0,2057,288,1,5,0,34,6,0
27,0,0,1575,201,1,4.5,0,36,5,1
0,1,10,3137,347,1,4,1,19,5,1
8,1,0,872,156,1,3,1,19,5,0
0,1,1,733,134,1,3,1,19,3,0
14,1,2,588,98,0,4.1,1,19,1,0
0,1,3,603,100,1,5,1,19,0,0
0,1,4,610,101,1,5,1,19,5,0
8,1,5,1395,308,1,4.1,1,19,6,0
0,1,6,954,162,1,4.1,1,19,1,0
0,1,7,993,172,0,4.1,1,19,2,0
14,1,8,2266,317,0,3,1,19,1,0
8,1,9,1634,278,1,3.5,1,19,0,0
30,0,0,4770,832,1,4.1,0,7,5,1
16,0,0,1354,215,1,4.1,1,17,6,1
30,0,0,125,27,0,4.1,0,21,6,1
0,1,0,4004,596,1,3.4,0,26,0,1
8,1,6,4243,847,1,5,0,22,0,1
0,1,0,2751,572,1,4.5,0,22,0,0
0,1,1,2491,580,0,4.1,0,22,0,0
0,1,2,3017,619,1,4.3,0,22,0,0
29,1,3,3165,640,1,4.1,0,22,0,0
30,1,4,3931,816,1,3.7,0,22,0,0
30,1,5,3702,726,1,4.3,0,22,0,0
29,0,0,998,245,0,4.1,0,18,2,1
30,0,0,2376,499,1,3.9,0,16,4,1
0,1,5,1274,197,1,4.1,0,31,2,1
14,1,0,1600,199,0,4.1,0,31,2,0
0,1,1,1355,208,1,4,0,31,2,0
0,1,2,1757,262,1,5,0,31,2,0
0,1,3,1318,197,1,5,0,31,2,0
0,1,4,2675,341,1,4,0,31,2,0
0,1,4,3934,535,1,4.1,0,36,2,1
0,1,0,3820,482,1,4.1,0,36,2,0
0,1,1,927,99,1,4.3,0,36,2,0
0,1,2,906,109,1,4.1,0,36,2,0
8,1,3,856,128,1,3.5,0,36,2,0
30,0,0,2565,375,1,3.8,0,16,6,1
0,1,5,1614,254,1,4,0,17,4,1
0,1,0,2088,319,1,3.7,0,17,4,0
0,1,1,1329,341,1,4.1,0,17,4,0
0,1,2,902,236,0,4.2,0,17,4,0
28,1,3,873,226,1,5,0,17,4,0
0,1,4,2130,378,1,4.1,0,17,4,0
0,1,6,1838,417,1,4.1,1,21,5,1
0,1,0,908,209,0,4.1,1,21,5,0
0,1,1,477,141,1,5,1,21,5,0
0,1,2,2283,471,1,4.1,1,21,5,0
0,1,3,581,177,1,4.3,1,21,5,0
0,1,4,1154,264,1,3,1,21,5,0
8,1,5,599,180,0,5,1,21,5,0
30,1,5,2100,306,1,4.1,0,16,0,1
29,1,0,4107,470,1,3.7,0,16,0,0
29,1,1,493,113,1,3.5,0,16,0,0
0,1,2,362,61,1,5,0,16,0,0
0,1,3,2458,337,1,4.5,0,16,0,0
0,1,4,1156,166,1,4,0,16,0,0
30,0,0,1241,198,1,3.5,0,17,2,1
0,1,4,4786,815,1,5,0,16,0,1
0,1,0,5052,883,1,3.5,0,16,2,0
32,1,1,17594,1449,1,5,0,16,6,0
0,1,2,1782,307,1,4.1,0,16,2,0
0,1,3,1872,283,1,3.5,0,16,3,0
30,0,0,1945,308,1,3.6,0,36,2,1
30,0,0,1195,177,1,5,0,26,4,1
0,1,4,3512,531,0,3.3,1,16,0,1
0,1,0,2627,341,1,3,1,16,0,0
0,1,1,872,116,1,3,1,16,5,0
0,1,2,1889,248,1,4.5,1,16,6,0
30,1,3,2933,377,1,4.5,1,16,1,0
0,1,7,1421,331,1,4.1,0,44,1,1
0,1,0,2004,399,1,3.6,0,44,1,0
0,1,1,1016,262,1,3.5,0,44,1,0
0,1,2,1912,424,1,4.1,0,44,1,0
0,1,3,798,219,1,4,0,44,1,0
0,1,4,1461,315,1,4.1,0,44,1,0
0,1,5,2798,607,1,4.1,0,44,1,0
0,1,6,1348,318,1,4.1,0,44,1,0
0,1,3,3538,647,1,5,0,17,5,1
0,1,0,3348,610,0,4,0,17,6,0
0,1,1,3468,625,1,3.4,0,17,2,0
0,1,2,1163,247,1,4.1,0,17,2,0
5,0,0,2187,233,1,4.1,1,25,4,1
30,0,3,4608,637,1,4.1,0,29,6,1
29,1,6,1430,356,1,4.1,0,35,0,1
0,1,0,368,101,1,5,0,35,0,0
32,1,1,538,143,1,5,0,35,0,0
0,1,2,688,168,1,4,0,35,0,0
14,1,3,1701,259,1,3,0,35,0,0
32,1,4,1276,323,1,4,0,35,0,0
0,1,5,1378,330,1,4,0,35,0,0
0,1,4,3854,454,1,3.7,1,22,2,1
30,1,0,3825,872,1,4.3,1,22,1,0
0,1,1,3987,743,1,4.3,1,22,6,0
0,1,2,6322,618,1,3.5,1,22,1,0
0,1,3,3082,451,1,5,1,22,0,0
16,1,5,6814,816,0,5,0,25,1,1
0,1,0,569,128,1,3.6,0,25,5,0
14,1,1,6689,713,1,4,0,25,1,0
0,1,2,541,138,1,4.1,0,25,5,0
8,1,3,7092,779,1,4.5,0,25,4,0
0,1,4,6512,699,0,4.1,0,25,0,0
0,1,4,1752,195,1,4,0,21,2,1
0,1,0,2601,321,0,5,0,21,2,0
0,1,1,33,8,1,5,0,21,2,0
0,1,2,84,21,0,4.5,0,21,2,0
32,1,3,133,38,1,1,0,21,2,0
30,0,0,3009,595,1,3.8,0,20,6,1
32,1,5,1200,271,1,3.3,0,15,4,0
0,1,9,2239,336,1,4,0,15,4,0
0,1,10,1937,335,1,3,0,15,4,0
0,1,4,18000,2674,1,4,0,9,6,1
29,1,0,18054,2694,1,4.1,0,9,6,0
0,1,1,19250,2824,1,4,0,9,6,0
29,1,2,14434,2568,1,4.5,0,9,6,0
0,1,3,19741,2887,1,4.1,0,9,6,0
18,0,0,1452,331,1,5,0,34,6,1
30,1,5,3969,370,0,3.7,0,18,0,1
0,1,0,3664,332,1,5,0,18,4,0
0,1,1,1477,210,1,4.1,0,18,2,0
0,1,2,4399,493,1,5,0,18,0,0
0,1,3,1390,201,1,5,0,18,6,0
0,1,4,2069,283,1,4.7,0,18,6,0
19,0,0,901,325,1,4.1,0,38,2,1
30,0,0,2090,370,0,3.9,0,18,6,1
30,0,0,763,235,1,3.5,0,20,1,1
30,0,0,835,191,1,4,0,15,2,1
18,1,3,1472,300,1,4.1,1,28,2,1
0,1,0,2056,282,1,4.1,1,28,4,0
0,1,1,2123,292,1,1,1,28,4,0
0,1,2,1072,251,1,5,1,28,1,0
14,0,0,538,122,1,5,1,34,2,1
0,1,9,708,151,0,4.1,1,37,2,1
0,1,0,1188,213,1,4.1,1,37,2,0
18,1,1,2004,363,1,4.1,1,37,2,0
0,1,2,153,47,1,3,1,37,2,0
16,1,3,161,48,1,5,1,37,2,0
0,1,4,373,86,1,4.1,1,37,2,0
0,1,5,549,144,1,5,1,37,2,0
29,1,6,413,100,1,3,1,37,2,0
0,1,7,558,117,1,4.1,1,37,2,0
19,1,8,820,248,1,4.1,1,37,2,0
0,1,1,2187,421,1,4,0,17,5,1
0,1,0,679,182,1,3.8,0,17,4,0
0,1,6,1353,252,1,4.1,0,19,2,1
0,1,0,3568,441,1,4.1,0,19,2,0
0,1,1,2714,395,0,4.1,0,19,2,0
0,1,2,2826,347,1,5,0,19,2,0
0,1,3,2561,270,1,5,0,19,2,0
18,1,4,1245,239,0,4.1,0,19,2,0
0,1,5,1021,200,1,4.1,0,19,2,0
0,1,4,524,109,1,3.8,1,29,4,1
0,1,0,743,120,1,5,1,29,4,0
0,1,1,1117,190,1,3.5,1,29,4,0
30,1,2,1059,200,0,4,1,29,4,0
0,1,3,1705,219,1,4.1,1,29,4,0
0,1,4,1387,262,1,4.1,0,34,6,1
0,1,0,360,126,1,4.5,0,34,6,0
0,1,1,727,149,1,4.1,0,34,6,0
0,1,2,894,189,0,5,0,34,6,0
27,1,3,746,149,1,4,0,34,6,0
0,1,6,2551,322,1,4.2,1,21,5,1
0,1,0,601,95,1,1,1,21,4,0
0,1,1,1705,238,1,5,1,21,2,0
0,1,2,3130,382,0,5,1,21,1,0
0,1,3,1894,223,1,5,1,21,2,0
30,1,4,2262,308,1,3.4,1,21,5,0
0,1,5,2505,330,1,4.4,1,21,2,0
30,0,1,2003,356,1,4,1,15,5,1
30,0,0,1330,301,1,5,1,15,5,0
24,0,0,1374,253,1,4,0,22,2,1
30,0,0,2617,385,1,4,1,20,4,1
30,0,0,773,245,1,3.8,0,37,6,1
0,1,4,2880,490,1,5,0,21,1,1
0,1,0,774,167,1,4,0,21,1,0
0,1,1,1142,264,1,3.5,0,21,1,0
0,1,2,1415,233,1,4.1,0,21,1,0
0,1,3,2080,376,1,5,0,21,1,0
0,1,8,1332,492,1,4,1,16,0,1
8,1,0,3822,900,1,4.4,1,16,0,0
0,1,1,1476,526,1,1,1,16,0,0
0,1,2,2660,708,1,3,1,16,0,0
30,1,3,1727,574,1,4.2,1,16,0,0
0,1,4,639,280,1,4.1,1,16,0,0
0,1,5,3599,850,1,4.1,1,16,0,0
8,1,6,1767,555,1,4.3,1,16,0,0
8,1,7,1138,449,0,4.6,1,16,0,0
29,0,0,846,206,1,4.3,0,16,2,1
30,0,0,352,107,1,3.5,0,49,4,1
30,0,0,2085,253,0,4.1,0,15,6,1
0,1,3,1346,301,1,4.1,0,17,2,1
30,1,0,1189,238,1,3.8,0,17,2,0
0,1,1,1709,262,0,4.1,0,17,2,0
8,1,2,609,136,1,2.3,0,17,2,0
29,0,0,483,107,0,4.1,0,28,2,1
30,1,6,2811,491,1,3.7,0,29,5,1
0,1,0,820,290,1,4.8,0,29,0,0
32,1,1,1185,193,1,4.1,0,29,2,0
